ID.ASAP,Left.End.ASAP,Right.End.ASAP,gene.orientation
ABF-0019275,2824445,2824702,1
ABF-0019276,2823080,2824498,-1
ABF-0019280,2821136,2822695,-1
ABF-0019282,2819452,2821017,-1
ABF-0019283,2819158,2819289,-1
ABF-0019284,2818297,2819190,1
ABF-0019285,2816991,2818142,-1
ABF-0019287,2816436,2816846,-1
ABF-0019288,2816211,2816480,1
ABF-0019290,2815445,2815993,1
ABF-0019291,2812995,2815328,-1
ABF-0019292,2812064,2812981,1
ABF-0019293,2810499,2811911,-1
ABF-0019295,2809845,2810348,1
ABF-0019296,2809058,2809789,1
ABF-0019297,2807046,2808677,-1
ABF-0019298,2805878,2806867,-1
ABF-0019300,2804543,2805484,1
ABF-0019302,2801949,2804174,1
ABF-0019304,2801540,2801779,-1
ABF-0019305,2801046,2801543,-1
ABF-0019306,2798956,2800920,1
ABF-0019307,2798362,2798640,-1
ABF-0019308,2797323,2798315,1
ABF-0019309,2795563,2797116,1
ABF-0019312,2792654,2795257,-1
ABF-0019313,2792372,2792629,-1
ABF-0019314,2791652,2792257,1
ABF-0019317,3697183,3697611,-1
ABF-0019318,3697608,3698174,-1
ABF-0019320,3699150,3699335,-1
ABF-0019321,3699657,3702284,-1
ABF-0019323,3702422,3702907,-1
ABF-0019325,3702951,3704027,-1
ABF-0019326,3704137,3704625,-1
ABF-0019327,3704876,3705340,1
ABF-0019329,3705319,3705627,1
ABF-0019333,3706682,3707338,1
ABF-0019335,3707419,3707952,-1
ABF-0019337,3708357,3708986,-1
ABF-0019338,3709094,3709747,-1
ABF-0019339,3710109,3710882,1
ABF-0019341,3711166,3711747,1
ABF-0019342,3712207,3713754,1
ABF-0019343,3713815,3714408,1
ABF-0019347,3715204,3715767,-1
ABF-0019350,3716342,3717298,1
ABF-0019351,3717368,3718870,1
ABF-0019352,3718884,3719921,1
ABF-0019353,3719908,3720900,1
ABF-0019354,3721511,3722920,1
ABF-0019355,3723019,3724707,1
ABF-0019357,3725139,3726518,1
ABF-0019359,3726785,3727828,1
ABF-0019360,3727914,3728360,-1
ABF-0019362,3728602,3729324,-1
ABF-0019363,3729568,3730545,-1
ABF-0019364,3730579,3730782,-1
ABF-0019365,3730882,3733029,-1
ABF-0019367,3733358,3734083,-1
ABF-0019369,3734077,3735768,-1
ABF-0019370,3736054,3736827,-1
ABF-0019371,3736905,3738185,1
ABF-0019372,3738235,3739833,1
ABF-0019373,3739848,3740795,1
ABF-0019374,3740788,3741615,1
ABF-0019375,3741615,3743294,1
ABF-0019376,3743302,3744531,1
ABF-0019377,3744705,3745013,-1
ABF-0019378,3745037,3745660,-1
ABF-0019379,3745694,3746467,-1
ABF-0019380,3746639,3747679,1
ABF-0019381,3747784,3748005,-1
ABF-0019382,3748024,3749457,-1
ABF-0019383,3749454,3750572,-1
ABF-0019386,2231017,2231751,1
ABF-0019387,2229714,2231036,1
ABF-0019388,2228914,2229717,1
ABF-0019389,2227982,2228761,-1
ABF-0019390,2227045,2227941,1
ABF-0019391,2225462,2226781,1
ABF-0019394,2224411,2225163,1
ABF-0019395,2224232,2224414,1
ABF-0019396,2223180,2224193,1
ABF-0019397,2221435,2223183,1
ABF-0019398,2220638,2221396,1
ABF-0019399,2219151,2220671,1
ABF-0019402,4722256,4722768,1
ABF-0019403,4721121,4722254,1
ABF-0019405,4720693,4721124,1
ABF-0019406,4718997,4720595,1
ABF-0019407,4717547,4719091,1
ABF-0019408,4717242,4717550,1
ABF-0019409,4715653,4717236,1
ABF-0019410,4714729,4715640,1
ABF-0019411,4713410,4714732,1
ABF-0019412,4712980,4713423,-1
ABF-0019414,4711608,4712360,-1
ABF-0019415,4711004,4711642,1
ABF-0019417,4710288,4710497,-1
ABF-0019418,4707749,4710163,-1
ABF-0019419,4707090,4707335,-1
ABF-0019420,4706741,4707088,-1
ABF-0019421,4706712,4707023,-1
ABF-0019423,4705985,4706401,-1
ABF-0019424,4705291,4705854,1
ABF-0019426,4704600,4705334,1
ABF-0019427,4703742,4704560,1
ABF-0019429,4703151,4703558,1
ABF-0019431,4702125,4702853,-1
ABF-0019432,4701579,4702055,1
ABF-0019433,4699276,4701582,1
ABF-0019435,4698695,4699015,1
ABF-0019437,4698340,4698597,-1
ABF-0019438,4697979,4698317,1
ABF-0019439,4696969,4697832,1
ABF-0019440,4695931,4696839,1
ABF-0019442,4694720,4695802,1
ABF-0019444,4692925,4694520,-1
ABF-0019445,4691915,4692925,-1
ABF-0019446,4691016,4691918,-1
ABF-0019447,4690188,4691015,-1
ABF-0019448,4689448,4690188,-1
ABF-0019449,4687940,4689451,-1
ABF-0019450,4686584,4687786,1
ABF-0019454,4685184,4686143,1
ABF-0019458,4683981,4684802,1
ABF-0019459,4682890,4683948,1
ABF-0019460,4681976,4682878,1
ABF-0019462,4681047,4681967,1
ABF-0019463,4679473,4681029,1
ABF-0019464,4677452,4679287,1
ABF-0019465,4676403,4677368,1
ABF-0019466,4675391,4676398,1
ABF-0019468,4674807,4675139,1
ABF-0019470,4674399,4674800,1
ABF-0019471,4673502,4674218,-1
ABF-0019472,4672750,4673391,-1
ABF-0019473,4672088,4672684,1
ABF-0019474,4671524,4671979,1
ABF-0019475,4670266,4671552,1
ABF-0019477,4669411,4670076,-1
ABF-0019479,4668936,4669172,-1
ABF-0019480,4668757,4668924,-1
ABF-0019481,4667872,4668681,-1
ABF-0019482,1513768,1515339,1
ABF-0019483,1515467,1516738,1
ABF-0019484,1516735,1517733,1
ABF-0019487,1519472,1520638,1
ABF-0019489,1520721,1521617,1
ABF-0019491,1521774,1522796,1
ABF-0019493,1524932,1525210,1
ABF-0019494,1525284,1525958,1
ABF-0019495,1525968,1526747,1
ABF-0019496,1526747,1528888,1
ABF-0019499,1529761,1530858,1
ABF-0019500,1530948,1531844,-1
ABF-0019501,1532074,1532535,1
ABF-0019502,1532765,1533526,1
ABF-0019503,1533586,1534536,-1
ABF-0019505,1535030,1535290,-1
ABF-0019507,1536104,1537135,1
ABF-0019508,1537132,1538001,1
ABF-0019509,1537998,1538987,1
ABF-0019510,1298660,1300345,-1
ABF-0019511,1297636,1298598,1
ABF-0019513,1296779,1297423,1
ABF-0019514,1294632,1296521,1
ABF-0019517,1293859,1294464,1
ABF-0019519,1293530,1293859,1
ABF-0019520,1291469,1293487,1
ABF-0019521,1290840,1291394,1
ABF-0019524,1290291,1290659,1
ABF-0019525,1289400,1290170,-1
ABF-0019526,1288802,1289335,-1
ABF-0019528,1288541,1288723,-1
ABF-0019529,1285109,1288492,1
ABF-0019531,1284376,1285026,1
ABF-0019532,1283028,1284233,-1
ABF-0019534,1279865,1283011,-1
ABF-0019535,1279434,1279685,-1
ABF-0019536,1279275,1279418,-1
ABF-0019538,1278399,1278767,-1
ABF-0019540,1278142,1278345,-1
ABF-0019542,1277255,1277596,-1
ABF-0019543,1276667,1277224,1
ABF-0019544,1275569,1276432,-1
ABF-0019545,1274181,1275473,1
ABF-0019546,1273800,1274138,1
ABF-0019547,1271712,1273505,1
ABF-0019549,1269953,1271719,1
ABF-0019550,1269414,1269875,1
ABF-0019551,1268232,1269284,-1
ABF-0019552,1267410,1268105,-1
ABF-0019554,1266922,1267296,1
ABF-0019555,1264903,1266783,1
ABF-0019556,1264374,1264646,1
ABF-0019559,1260353,1261627,1
ABF-0019560,1259602,1260225,1
ABF-0019562,2298159,2299274,-1
ABF-0019563,2299267,2300391,-1
ABF-0019565,2301298,2301636,-1
ABF-0019566,2301992,2302435,1
ABF-0019567,2302775,2303023,1
ABF-0019568,2303133,2304875,-1
ABF-0019569,2304872,2306392,-1
ABF-0019570,2306413,2307228,-1
ABF-0019572,2307233,2308036,-1
ABF-0019573,2308128,2308466,1
ABF-0019575,2308485,2309759,-1
ABF-0019576,2309796,2311730,-1
ABF-0019577,2312180,2312929,1
ABF-0019578,2313044,2313895,1
ABF-0019579,2313944,2314816,-1
ABF-0019580,2315099,2316094,-1
ABF-0019582,2316443,2316859,1
ABF-0019583,2316924,2317253,1
ABF-0019585,2640727,2641887,1
ABF-0019586,2641898,2643211,-1
ABF-0019587,2643472,2644074,-1
ABF-0019588,2644167,2644760,-1
ABF-0019590,2644763,2645545,-1
ABF-0019592,2645632,2645997,-1
ABF-0019593,2646081,2646284,-1
ABF-0019594,2646451,2647434,-1
ABF-0019598,2647876,2648517,-1
ABF-0019600,2648548,2650014,-1
ABF-0019601,2181029,2182792,-1
ABF-0019603,2179679,2180536,-1
ABF-0019604,2177340,2179622,-1
ABF-0019606,2176294,2177034,-1
ABF-0019609,2175802,2176074,1
ABF-0019610,2174768,2175697,-1
ABF-0019611,2173595,2174743,1
ABF-0019612,2172556,2173464,1
ABF-0019616,3106170,3106646,-1
ABF-0019617,3106829,3107554,-1
ABF-0019618,3107813,3109093,-1
ABF-0019619,3109228,3111804,-1
ABF-0019625,2577218,2578108,1
ABF-0019626,2575542,2577173,1
ABF-0019629,2581701,2582411,1
ABF-0019632,2582683,2583651,1
ABF-0019633,2583729,2584307,1
ABF-0019634,2584444,2585835,1
ABF-0019635,2585916,2586245,-1
ABF-0019636,2586469,2587293,1
ABF-0019638,3572184,3573371,1
ABF-0019642,3573633,3573845,-1
ABF-0019643,3573869,3575047,1
ABF-0019646,3575502,3576716,1
ABF-0019648,3577236,3578414,1
ABF-0019649,3578493,3580148,1
ABF-0019650,3580232,3581332,1
ABF-0019653,3581457,3581795,-1
ABF-0019654,3581881,3583218,-1
ABF-0019655,3583215,3584012,-1
ABF-0019656,3584015,3585448,-1
ABF-0019661,3586159,3590046,-1
ABF-0019662,3590321,3591778,1
ABF-0019663,3591782,3592285,-1
ABF-0019664,3592349,3592960,-1
ABF-0019665,3593031,3593954,-1
ABF-0019666,3594083,3594424,-1
ABF-0019667,3594146,3594715,1
ABF-0019671,3595150,3597336,1
ABF-0019672,1109059,1109586,1
ABF-0019673,1108532,1108849,-1
ABF-0019675,1107600,1108286,-1
ABF-0019676,1106785,1107501,-1
ABF-0019678,1106413,1106631,-1
ABF-0019680,1105159,1106199,-1
ABF-0019681,1101935,1105087,1
ABF-0019684,1101438,1101671,-1
ABF-0019685,1101169,1101441,-1
ABF-0019688,1100180,1100896,1
ABF-0019689,1099725,1100069,1
ABF-0019690,1099006,1099722,1
ABF-0019691,1097756,1098847,-1
ABF-0019692,1097487,1097759,-1
ABF-0019693,1096350,1097432,-1
ABF-0019695,1094473,1095930,-1
ABF-0019697,1091756,1092745,-1
ABF-0019699,1089233,1091386,1
ABF-0019702,1087070,1088329,-1
ABF-0019703,1086696,1086989,1
ABF-0019704,1086333,1086626,1
ABF-0019705,3023762,3025492,1
ABF-0019707,3025583,3026101,1
ABF-0019708,3026301,3027968,-1
ABF-0019709,3027986,3029458,-1
ABF-0019710,3029461,3030075,-1
ABF-0019714,3030360,3030998,1
ABF-0019718,3031712,3033316,1
ABF-0019720,3033385,3034173,-1
ABF-0019721,3034705,3035217,-1
ABF-0019722,3035272,3035994,-1
ABF-0019724,3036374,3037801,-1
ABF-0019725,3037905,3038990,-1
ABF-0019727,3039182,3040315,-1
ABF-0019728,3040312,3041493,-1
ABF-0019729,3041580,3042707,-1
ABF-0019732,3042833,3046284,-1
ABF-0019733,3046557,3047015,-1
ABF-0019735,3047223,3048065,-1
ABF-0019736,2007484,2007891,1
ABF-0019738,2008199,2008573,1
ABF-0019739,2008646,2009302,1
ABF-0019740,2009292,2010491,1
ABF-0019741,2010481,2011929,1
ABF-0019742,2011976,2013187,1
ABF-0019744,2013259,2013984,-1
ABF-0019747,2014345,2015646,-1
ABF-0019752,2016355,2016888,-1
ABF-0019755,2017133,2017468,-1
ABF-0019756,2017440,2018990,1
ABF-0019757,2019113,2020066,1
ABF-0019758,3974105,3976033,1
ABF-0019759,3976237,3977277,1
ABF-0019761,3977504,3977743,1
ABF-0019764,3978153,3979658,-1
ABF-0019767,3979915,3980904,-1
ABF-0019768,3981027,3982430,1
ABF-0019770,3982466,3983542,1
ABF-0019771,3983685,3983933,-1
ABF-0019773,3984177,3984944,-1
ABF-0019774,3985943,3987316,-1
ABF-0019775,3987687,3988163,1
ABF-0019778,3988414,3989028,1
ABF-0019779,3989077,3990270,1
ABF-0019780,3991637,3992191,-1
ABF-0019781,3992198,3993205,-1
ABF-0019782,3993222,3994229,-1
ABF-0019783,3994157,3995494,-1
ABF-0019784,3995509,3998784,-1
ABF-0019785,3998781,3999782,-1
ABF-0019786,3999847,4000029,-1
ABF-0019787,4000299,4001138,1
ABF-0019789,4001337,4001513,1
ABF-0019790,4001576,4003267,-1
ABF-0019796,4004245,4005855,1
ABF-0019798,4006076,4007464,1
ABF-0019799,4007475,4007894,-1
ABF-0019803,4009655,4012486,-1
ABF-0019804,4012742,4013287,1
ABF-0019805,4013348,4013926,-1
ABF-0019808,4014367,4014882,1
ABF-0019811,2137861,2139054,-1
ABF-0019812,2136718,2137848,1
ABF-0019813,2136174,2136611,1
ABF-0019814,2135203,2136048,1
ABF-0019815,2134247,2135206,1
ABF-0019816,2133099,2134232,1
ABF-0019819,2131872,2132981,1
ABF-0019820,2131009,2131488,1
ABF-0019823,2129967,2130869,1
ABF-0019824,2129232,2129954,1
ABF-0019825,2128645,2128902,-1
ABF-0019826,2128903,2129181,1
ABF-0019828,2128074,2128448,1
ABF-0019831,2126039,2127727,-1
ABF-0019835,2124790,2125560,-1
ABF-0019836,2123525,2124724,1
ABF-0019838,2122974,2123183,1
ABF-0019839,2122175,2122993,-1
ABF-0019840,2121436,2122098,1
ABF-0019841,2120427,2121443,1
ABF-0019842,2119434,2120279,1
ABF-0019844,2118489,2119106,-1
ABF-0019845,2117317,2118441,1
ABF-0019846,2115645,2117048,-1
ABF-0019848,2114716,2115471,-1
ABF-0019849,2113567,2114715,1
ABF-0019850,2112750,2113418,1
ABF-0019851,2110876,2112561,1
ABF-0019852,2108823,2110508,1
ABF-0019855,2106410,2108071,1
ABF-0019858,2104182,2105909,1
ABF-0019859,3617945,3619360,-1
ABF-0019860,3620407,3620841,1
ABF-0019861,3620890,3621882,-1
ABF-0019862,3621872,3622756,-1
ABF-0019863,3622766,3623578,-1
ABF-0019864,2939159,2940364,1
ABF-0019870,2935020,2935811,1
ABF-0019871,2934232,2935023,1
ABF-0019873,2933073,2934221,1
ABF-0019874,2932078,2933043,1
ABF-0019875,2931499,2932053,1
ABF-0019877,2929962,2930969,-1
ABF-0019881,2928926,2929480,-1
ABF-0019882,2927728,2928831,1
ABF-0019883,2925400,2927523,-1
ABF-0019884,2923460,2925394,-1
ABF-0019886,2921807,2923075,-1
ABF-0019887,2920174,2921820,-1
ABF-0019888,2919614,2920177,-1
ABF-0019890,2917971,2919023,1
ABF-0019891,2916965,2917786,1
ABF-0019893,2914270,2916648,-1
ABF-0019895,660486,661457,-1
ABF-0019896,660110,660484,1
ABF-0019897,659498,659884,1
ABF-0019898,659028,659309,-1
ABF-0019899,658016,658957,1
ABF-0019902,657055,657525,-1
ABF-0019903,655996,657009,1
ABF-0019906,655534,655749,-1
ABF-0019907,653652,655406,-1
ABF-0019909,651660,653495,-1
ABF-0019910,650142,651143,1
ABF-0019912,649142,649963,1
ABF-0019913,648263,649129,1
ABF-0019915,647097,648146,-1
ABF-0019916,646422,647003,-1
ABF-0019917,645429,646409,1
ABF-0019918,644315,645358,1
ABF-0019919,642588,645358,1
ABF-0019920,641116,641919,1
ABF-0019921,639141,640835,-1
ABF-0019922,638002,639051,1
ABF-0019924,637342,637818,1
ABF-0019925,635707,637098,1
ABF-0019926,634175,635536,1
ABF-0019927,632664,634175,1
ABF-0019928,632074,632664,1
ABF-0019932,630535,631482,1
ABF-0019933,629930,630226,1
ABF-0019934,628664,629836,1
ABF-0019938,3003997,3005040,1
ABF-0019939,3005149,3005391,1
ABF-0019940,3005687,3005941,1
ABF-0019942,3006321,3006875,1
ABF-0019943,3006904,3007482,1
ABF-0019944,3007530,3008588,-1
ABF-0019945,3008723,3009895,1
ABF-0019946,3010118,3011038,1
ABF-0019947,3011069,3012295,1
ABF-0019948,3012398,3014950,-1
ABF-0019949,3014943,3016511,-1
ABF-0019950,3016928,3017371,1
ABF-0019951,2292202,2292582,1
ABF-0019952,2291810,2292040,-1
ABF-0019957,2289226,2291277,1
ABF-0019958,2287767,2288945,-1
ABF-0019959,2287519,2287764,1
ABF-0019960,2286906,2287547,1
ABF-0019961,2285277,2286752,1
ABF-0019962,2284042,2284911,-1
ABF-0019963,2282421,2283863,-1
ABF-0019964,2281798,2282277,1
ABF-0019965,2281280,2281672,1
ABF-0019967,1869345,1870562,-1
ABF-0019971,1872159,1872629,1
ABF-0019972,1872626,1873036,1
ABF-0019973,1873226,1874470,-1
ABF-0019974,1874784,1875176,-1
ABF-0019975,1875378,1876295,-1
ABF-0019976,1876386,1876961,1
ABF-0019978,1877343,1877909,1
ABF-0019979,1877973,1878449,1
ABF-0019981,1879882,1880607,-1
ABF-0019982,1880723,1881490,1
ABF-0019984,1881658,1882128,-1
ABF-0019985,1882156,1882470,-1
ABF-0019986,1882471,1882758,1
ABF-0019987,1882950,1883471,1
ABF-0019988,1883486,1883710,1
ABF-0019989,1883742,1891829,1
ABF-0019990,1892054,1892221,1
ABF-0019991,1892269,1892568,-1
ABF-0019992,1892565,1892849,-1
ABF-0019994,1893372,1894280,1
ABF-0019995,1894759,1895517,1
ABF-0019997,1896102,1897529,1
ABF-0019998,1898157,1898768,1
ABF-0019999,1898820,1900355,1
ABF-0020000,1900388,1900963,1
ABF-0020001,1901087,1902190,-1
ABF-0020006,768664,769818,1
ABF-0020008,769978,771555,1
ABF-0020009,771603,772700,1
ABF-0020010,772697,773602,1
ABF-0020011,2092369,2093880,-1
ABF-0020013,2091377,2092372,-1
ABF-0020014,2090114,2091187,1
ABF-0020015,2089371,2090117,1
ABF-0020016,2089154,2089393,1
ABF-0020017,2087403,2089151,1
ABF-0020018,2086160,2087185,1
ABF-0020022,2084158,2085345,-1
ABF-0020023,2082590,2084077,1
ABF-0020024,2081548,2082426,1
ABF-0020025,2080361,2081437,-1
ABF-0020026,2079353,2080210,-1
ABF-0020027,2078591,2079301,1
ABF-0020028,2076780,2078465,1
ABF-0020029,2075825,2076763,1
ABF-0020030,2074689,2075828,1
ABF-0020031,2073172,2074353,-1
ABF-0020032,2071689,2073026,1
ABF-0020033,2070766,2071533,-1
ABF-0020034,2070251,2070580,-1
ABF-0020036,2157588,2159354,-1
ABF-0020039,2159583,2160539,-1
ABF-0020040,1084896,1085162,-1
ABF-0020041,1085647,1085868,1
ABF-0020042,1086030,1086200,-1
ABF-0020044,2974750,2976048,-1
ABF-0020045,2972346,2974721,-1
ABF-0020046,2971356,2972171,-1
ABF-0020047,2969921,2971270,1
ABF-0020048,2968290,2969795,1
ABF-0020049,2964547,2967996,1
ABF-0020050,2963213,2964415,-1
ABF-0020051,2962513,2963220,-1
ABF-0020052,2961269,2962516,-1
ABF-0020053,2960269,2961204,-1
ABF-0020054,2959352,2960185,-1
ABF-0020055,2959106,2959360,1
ABF-0020061,2957175,2957726,-1
ABF-0020062,2956402,2957172,-1
ABF-0020064,2955751,2956215,-1
ABF-0020065,2954688,2955704,-1
ABF-0020067,2953630,2954364,-1
ABF-0020068,2952014,2953465,-1
ABF-0020070,2949982,2951670,-1
ABF-0020071,2949234,2949782,-1
ABF-0020072,2948529,2949167,-1
ABF-0020073,2947249,2948439,1
ABF-0020074,2945979,2947061,1
ABF-0020076,2945681,2945947,-1
ABF-0020077,2945512,2945808,-1
ABF-0020079,2943874,2944980,1
ABF-0020081,2942238,2943341,1
ABF-0020082,2940543,2941943,1
ABF-0020084,2900844,2901842,-1
ABF-0020085,2902085,2902501,-1
ABF-0020086,2902585,2903823,-1
ABF-0020087,2903820,2905112,-1
ABF-0020088,2905087,2905833,-1
ABF-0020089,2905922,2907421,-1
ABF-0020090,2907436,2907807,-1
ABF-0020093,524963,525505,-1
ABF-0020094,523144,524772,-1
ABF-0020095,522201,523166,-1
ABF-0020096,521285,522211,-1
ABF-0020097,519588,521288,-1
ABF-0020104,2587393,2588286,1
ABF-0020106,2588357,2588767,1
ABF-0020107,2588786,2589085,-1
ABF-0020108,2589089,2591476,-1
ABF-0020109,2591492,2592475,-1
ABF-0020111,2592897,2593253,-1
ABF-0020112,2593297,2593494,-1
ABF-0020113,2593591,2594133,-1
ABF-0020114,2594137,2596065,-1
ABF-0020116,2596404,2596694,-1
ABF-0020117,2596860,2597651,-1
ABF-0020118,2597861,2599027,-1
ABF-0020122,2600028,2600912,-1
ABF-0020123,2601375,2603546,-1
ABF-0020125,3558926,3559309,-1
ABF-0020126,3558575,3558898,-1
ABF-0020128,3557959,3558477,-1
ABF-0020129,3556029,3557879,-1
ABF-0020130,3555692,3556027,-1
ABF-0020131,3555480,3555680,-1
ABF-0020133,3554086,3555381,-1
ABF-0020136,3551679,3552476,-1
ABF-0020138,3550917,3551561,1
ABF-0020139,3550503,3550760,-1
ABF-0020141,3549792,3550223,-1
ABF-0020143,3548441,3549619,-1
ABF-0020144,3547485,3548258,-1
ABF-0020145,3546494,3547495,-1
ABF-0020146,3545336,3546457,-1
ABF-0020147,3543909,3545183,-1
ABF-0020148,3543275,3543895,-1
ABF-0020149,3542083,3543264,-1
ABF-0020151,3540455,3541942,-1
ABF-0020152,3540092,3540370,-1
ABF-0020153,3539720,3540088,1
ABF-0020154,3538690,3539739,1
ABF-0020156,3537195,3538598,1
ABF-0020157,2552472,2553056,-1
ABF-0020158,2553178,2553879,-1
ABF-0020159,2553945,2555864,-1
ABF-0020160,2556070,2556417,1
ABF-0020162,2556465,2556656,-1
ABF-0020163,2556804,2558174,1
ABF-0020164,2558190,2558813,1
ABF-0020166,2559047,2560408,1
ABF-0020167,2560513,2562093,-1
ABF-0020168,2562444,2563997,-1
ABF-0020170,2563999,2564169,-1
ABF-0020172,2564570,2565526,1
ABF-0020173,2565595,2566392,1
ABF-0020174,2573502,2574338,1
ABF-0020177,2217423,2217785,-1
ABF-0020178,2218029,2218367,1
ABF-0020180,2218435,2218875,-1
ABF-0020182,2216104,2217534,-1
ABF-0020183,2214597,2215964,1
ABF-0020186,1907878,1908189,1
ABF-0020188,1908280,1910478,1
ABF-0020189,1910650,1910817,1
ABF-0020192,1910891,1911445,-1
ABF-0020194,1911729,1912781,-1
ABF-0020195,1912898,1913293,-1
ABF-0020196,1913359,1914114,-1
ABF-0020197,1914117,1915352,-1
ABF-0020198,1915571,1917268,-1
ABF-0020199,1917550,1918437,-1
ABF-0020201,1918668,1919366,-1
ABF-0020202,1919366,1919776,-1
ABF-0020203,1919923,1921938,-1
ABF-0020205,1922185,1922517,1
ABF-0020207,1922677,1923960,-1
ABF-0020208,1924045,1925085,1
ABF-0020209,1925086,1926240,1
ABF-0020210,1926227,1927009,1
ABF-0020212,1927002,1927682,1
ABF-0020214,1927813,1928133,-1
ABF-0020216,1928415,1930427,1
ABF-0020217,1930525,1930959,1
ABF-0020218,1930963,1931883,-1
ABF-0020219,1931870,1932109,1
ABF-0020222,1932500,1933915,1
ABF-0020223,1933917,1934924,1
ABF-0020224,1934924,1935118,1
ABF-0020227,1935119,1935427,-1
ABF-0020228,1935561,1936550,1
ABF-0020229,1936582,1937094,1
ABF-0020230,1937101,1937583,1
ABF-0020231,1937580,1937825,1
ABF-0020232,1937828,1938277,1
ABF-0020233,1938524,1939540,1
ABF-0020234,1939575,1941167,1
ABF-0020235,1941164,1942198,1
ABF-0020236,1942369,1943079,1
ABF-0020237,2739786,2740547,1
ABF-0020238,2738996,2739457,1
ABF-0020240,2738717,2738920,1
ABF-0020242,2737902,2738123,1
ABF-0020245,2735391,2735615,1
ABF-0020246,2735053,2735391,1
ABF-0020247,2734655,2735056,1
ABF-0020250,2733074,2733937,-1
ABF-0020252,2730482,2732479,-1
ABF-0020253,2730021,2730272,1
ABF-0020254,2728265,2729713,1
ABF-0020256,2723453,2723959,-1
ABF-0020257,2722637,2723368,-1
ABF-0020258,2720596,2722617,-1
ABF-0020259,2719391,2720446,1
ABF-0020261,2717901,2719169,1
ABF-0020263,2716994,2717641,1
ABF-0020264,2715190,2717001,1
ABF-0020265,2713378,2714769,-1
ABF-0020266,2712279,2713286,1
ABF-0020268,2711272,2712162,-1
ABF-0020270,2707173,2710943,-1
ABF-0020271,2705611,2707173,-1
ABF-0020272,2704895,2705614,-1
ABF-0020273,2704218,2704895,-1
ABF-0020274,2703586,2704146,1
ABF-0020276,2702157,2703305,-1
ABF-0020279,2700348,2700596,-1
ABF-0020281,2699974,2700351,-1
ABF-0020287,2697586,2698464,-1
ABF-0020288,2749022,2749462,-1
ABF-0020289,2748257,2748823,-1
ABF-0020291,2746476,2747822,1
ABF-0020292,2746268,2746498,1
ABF-0020293,2744946,2746301,1
ABF-0020295,2749532,2750101,1
ABF-0020296,2750273,2750965,1
ABF-0020297,2750968,2751579,1
ABF-0020298,2751803,2752972,1
ABF-0020299,2752987,2753505,1
ABF-0020301,2753566,2753856,1
ABF-0020302,2753889,2754008,1
ABF-0020303,2754001,2755092,1
ABF-0020304,2755104,2755598,1
ABF-0020305,2755595,2756773,1
ABF-0020311,2051461,2053161,1
ABF-0020312,2053187,2053921,1
ABF-0020314,2054107,2055324,1
ABF-0020315,2055533,2055820,-1
ABF-0020320,2057750,2057989,-1
ABF-0020322,2058255,2058953,1
ABF-0020323,2059052,2060233,1
ABF-0020324,2060594,2060938,1
ABF-0020325,2061010,2062602,-1
ABF-0020326,2062604,2063629,-1
ABF-0020327,2063626,2064723,-1
ABF-0020328,2064733,2066547,-1
ABF-0020330,2066798,2067373,-1
ABF-0020331,2067359,2067628,1
ABF-0020334,2067851,2068594,-1
ABF-0020335,2068613,2069587,-1
ABF-0020336,2894923,2896818,-1
ABF-0020337,2893493,2894890,-1
ABF-0020338,2891744,2893360,-1
ABF-0020339,2890503,2891753,-1
ABF-0020341,2888814,2889302,-1
ABF-0020342,2886708,2888798,-1
ABF-0020345,3616697,3617383,1
ABF-0020347,3615870,3616253,-1
ABF-0020348,3614256,3615608,1
ABF-0020349,3613378,3614121,-1
ABF-0020350,3611730,3613331,1
ABF-0020352,3610809,3611384,-1
ABF-0020353,3610094,3610759,-1
ABF-0020354,3609144,3610094,-1
ABF-0020355,3608677,3609147,-1
ABF-0020356,3606616,3608415,-1
ABF-0020357,3605631,3606599,-1
ABF-0020358,3604769,3605449,-1
ABF-0020359,3603867,3604772,-1
ABF-0020360,3603121,3603855,-1
ABF-0020361,3602318,3603049,-1
ABF-0020362,3601938,3602318,-1
ABF-0020363,3601616,3601876,1
ABF-0020364,3600476,3601252,-1
ABF-0020367,3599961,3600128,1
ABF-0020368,3598182,3599699,-1
ABF-0020369,3597323,3598168,1
ABF-0020371,2430530,2431969,-1
ABF-0020373,2428663,2430096,-1
ABF-0020374,2426468,2428336,1
ABF-0020377,193070,193465,1
ABF-0020379,193462,193971,-1
ABF-0020380,194129,194599,1
ABF-0020381,194729,195631,1
ABF-0020382,195878,196840,1
ABF-0020386,197176,198060,1
ABF-0020388,198061,199164,1
ABF-0020389,199259,200692,-1
ABF-0020391,200851,201621,-1
ABF-0020393,201763,202356,-1
ABF-0020395,202504,202929,1
ABF-0020396,202943,203689,-1
ABF-0020397,203799,204809,-1
ABF-0020398,204941,206452,-1
ABF-0020399,206480,207331,-1
ABF-0020401,207507,207779,1
ABF-0020402,207918,208160,1
ABF-0020403,208226,208711,-1
ABF-0020405,208870,209787,-1
ABF-0020407,209945,211276,-1
ABF-0020408,211286,211816,-1
ABF-0020410,211902,212831,-1
ABF-0020411,212883,213953,-1
ABF-0020412,214389,216587,-1
ABF-0020414,217195,217512,-1
ABF-0020415,217701,218861,1
ABF-0020416,218864,221299,1
ABF-0020418,221642,222538,1
ABF-0020419,222718,223449,-1
ABF-0020420,223626,224543,1
